파일명, 프레임 개수
vggsound_sparse_train_playing_badminton_420.mp4, 125
vggsound_sparse_train_playing_badminton_570.mp4, 126
vggsound_sparse_train_hammering_nails_8.mp4, 125
vggsound_sparse_train_striking_bowling_73.mp4, 125
vggsound_sparse_train_chopping_wood_35.mp4, 125
vggsound_sparse_train_striking_bowling_78.mp4, 126
vggsound_sparse_train_skateboarding_619.mp4, 125
vggsound_sparse_train_hammering_nails_374.mp4, 125
vggsound_sparse_train_lions_roaring_252.mp4, 125
vggsound_sparse_train_people_sneezing_235.mp4, 125
vggsound_sparse_train_hammering_nails_440.mp4, 125
vggsound_sparse_train_skateboarding_507.mp4, 126
vggsound_sparse_train_dog_barking_400.mp4, 125
vggsound_sparse_train_playing_badminton_4.mp4, 125
vggsound_sparse_train_hammering_nails_307.mp4, 126
vggsound_sparse_train_lions_roaring_291.mp4, 125
vggsound_sparse_train_dog_barking_494.mp4, 125
vggsound_sparse_train_skateboarding_512.mp4, 126
vggsound_sparse_train_people_sneezing_250.mp4, 125
vggsound_sparse_train_playing_badminton_314.mp4, 126
vggsound_sparse_train_striking_bowling_85.mp4, 126
vggsound_sparse_train_playing_badminton_368.mp4, 125
vggsound_sparse_train_playing_tennis_124.mp4, 125
vggsound_sparse_train_skateboarding_668.mp4, 125
vggsound_sparse_train_dog_barking_240.mp4, 126
vggsound_sparse_train_hammering_nails_174.mp4, 126
vggsound_sparse_train_dog_barking_477.mp4, 125
vggsound_sparse_train_playing_badminton_259.mp4, 125
vggsound_sparse_train_playing_badminton_523.mp4, 125
vggsound_sparse_train_striking_bowling_60.mp4, 125
vggsound_sparse_train_playing_tennis_217.mp4, 125
vggsound_sparse_train_lions_roaring_645.mp4, 125
vggsound_sparse_train_playing_badminton_657.mp4, 125
vggsound_sparse_train_playing_badminton_715.mp4, 125
vggsound_sparse_train_playing_badminton_724.mp4, 125
vggsound_sparse_train_playing_badminton_175.mp4, 125
vggsound_sparse_train_people_sneezing_431.mp4, 126
vggsound_sparse_train_lions_roaring_318.mp4, 125
vggsound_sparse_train_hammering_nails_471.mp4, 126
vggsound_sparse_train_skateboarding_552.mp4, 126
vggsound_sparse_train_hammering_nails_442.mp4, 126
vggsound_sparse_train_striking_bowling_192.mp4, 126
vggsound_sparse_train_people_eating_apple_222.mp4, 126
vggsound_sparse_train_lions_roaring_309.mp4, 125
vggsound_sparse_train_skateboarding_235.mp4, 125
vggsound_sparse_train_people_sneezing_45.mp4, 126
vggsound_sparse_train_playing_badminton_705.mp4, 126
vggsound_sparse_train_chopping_wood_43.mp4, 126
vggsound_sparse_train_people_eating_crisps_56.mp4, 125
vggsound_sparse_train_playing_badminton_461.mp4, 126
vggsound_sparse_train_playing_tennis_55.mp4, 125
vggsound_sparse_train_playing_badminton_505.mp4, 126
vggsound_sparse_train_skateboarding_315.mp4, 125
vggsound_sparse_train_lions_roaring_471.mp4, 125
vggsound_sparse_train_playing_tennis_270.mp4, 125
vggsound_sparse_train_ice_cracking_93.mp4, 125
vggsound_sparse_train_playing_tennis_39.mp4, 125
vggsound_sparse_train_dog_barking_243.mp4, 125
vggsound_sparse_train_playing_badminton_96.mp4, 126
vggsound_sparse_train_ice_cracking_150.mp4, 126
vggsound_sparse_train_skateboarding_215.mp4, 125
vggsound_sparse_train_people_eating_apple_8.mp4, 126
vggsound_sparse_train_lions_roaring_151.mp4, 126
vggsound_sparse_train_playing_tennis_193.mp4, 126
vggsound_sparse_train_lions_roaring_166.mp4, 125
vggsound_sparse_train_lions_roaring_493.mp4, 125
vggsound_sparse_train_playing_badminton_304.mp4, 125
vggsound_sparse_train_playing_badminton_189.mp4, 125
vggsound_sparse_train_dog_barking_385.mp4, 125
vggsound_sparse_train_people_sneezing_410.mp4, 126
vggsound_sparse_train_people_sneezing_46.mp4, 125
vggsound_sparse_train_skateboarding_120.mp4, 125
vggsound_sparse_train_lions_roaring_228.mp4, 125
vggsound_sparse_train_lions_roaring_269.mp4, 126
vggsound_sparse_train_ice_cracking_34.mp4, 126
vggsound_sparse_train_people_eating_apple_167.mp4, 125
vggsound_sparse_train_people_sneezing_427.mp4, 126
vggsound_sparse_train_hammering_nails_214.mp4, 126
vggsound_sparse_train_playing_badminton_571.mp4, 125
vggsound_sparse_train_ice_cracking_149.mp4, 126
vggsound_sparse_train_skateboarding_148.mp4, 125
vggsound_sparse_train_hammering_nails_465.mp4, 126
vggsound_sparse_train_playing_badminton_71.mp4, 126
vggsound_sparse_train_playing_badminton_182.mp4, 125
vggsound_sparse_train_hammering_nails_429.mp4, 125
vggsound_sparse_train_lions_roaring_478.mp4, 125
vggsound_sparse_train_dog_barking_158.mp4, 125
vggsound_sparse_train_playing_tennis_22.mp4, 125
vggsound_sparse_train_skateboarding_465.mp4, 125
vggsound_sparse_train_lions_roaring_416.mp4, 126
vggsound_sparse_train_playing_badminton_158.mp4, 125
vggsound_sparse_train_people_eating_apple_67.mp4, 125
vggsound_sparse_train_skateboarding_272.mp4, 125
vggsound_sparse_train_people_eating_apple_63.mp4, 125
vggsound_sparse_train_skateboarding_445.mp4, 125
vggsound_sparse_train_people_eating_crisps_216.mp4, 125
vggsound_sparse_train_people_sneezing_428.mp4, 120
vggsound_sparse_train_hammering_nails_7.mp4, 125
vggsound_sparse_train_ice_cracking_19.mp4, 125
vggsound_sparse_train_lions_roaring_216.mp4, 125
vggsound_sparse_train_skateboarding_429.mp4, 126
vggsound_sparse_train_hammering_nails_372.mp4, 126
vggsound_sparse_train_striking_bowling_54.mp4, 126
vggsound_sparse_train_hammering_nails_367.mp4, 125
vggsound_sparse_train_playing_badminton_675.mp4, 125
vggsound_sparse_train_ice_cracking_48.mp4, 125
vggsound_sparse_train_lions_roaring_29.mp4, 125
vggsound_sparse_train_hammering_nails_475.mp4, 126
vggsound_sparse_train_lions_roaring_387.mp4, 125
vggsound_sparse_train_skateboarding_489.mp4, 126
vggsound_sparse_train_ice_cracking_108.mp4, 125
vggsound_sparse_train_playing_badminton_678.mp4, 125
vggsound_sparse_train_chopping_wood_4.mp4, 125
vggsound_sparse_train_hammering_nails_272.mp4, 125
vggsound_sparse_train_people_sneezing_306.mp4, 125
vggsound_sparse_train_hammering_nails_384.mp4, 125
vggsound_sparse_train_dog_barking_268.mp4, 120
vggsound_sparse_train_dog_barking_34.mp4, 126
vggsound_sparse_train_skateboarding_123.mp4, 125
vggsound_sparse_train_hammering_nails_297.mp4, 125
vggsound_sparse_train_dog_barking_584.mp4, 125
vggsound_sparse_train_lions_roaring_95.mp4, 125
vggsound_sparse_train_striking_bowling_26.mp4, 125
vggsound_sparse_train_skateboarding_508.mp4, 125
vggsound_sparse_train_skateboarding_384.mp4, 125
vggsound_sparse_train_dog_barking_415.mp4, 126
vggsound_sparse_train_playing_badminton_84.mp4, 125
vggsound_sparse_train_lions_roaring_651.mp4, 125
vggsound_sparse_train_skateboarding_21.mp4, 125
vggsound_sparse_train_skateboarding_559.mp4, 126
vggsound_sparse_train_playing_badminton_224.mp4, 125
vggsound_sparse_train_lions_roaring_367.mp4, 126
vggsound_sparse_train_people_eating_apple_48.mp4, 125
vggsound_sparse_train_dog_barking_212.mp4, 125
vggsound_sparse_train_hammering_nails_219.mp4, 125
vggsound_sparse_train_ice_cracking_175.mp4, 125
vggsound_sparse_train_people_eating_apple_220.mp4, 125
vggsound_sparse_train_playing_tennis_246.mp4, 125
vggsound_sparse_train_people_eating_crisps_24.mp4, 125
vggsound_sparse_train_people_sneezing_58.mp4, 125
vggsound_sparse_train_lions_roaring_248.mp4, 125
vggsound_sparse_train_hammering_nails_42.mp4, 125
vggsound_sparse_train_people_sneezing_100.mp4, 125
vggsound_sparse_train_dog_barking_408.mp4, 125
vggsound_sparse_train_skateboarding_57.mp4, 125
vggsound_sparse_train_people_sneezing_220.mp4, 125
vggsound_sparse_train_dog_barking_491.mp4, 125
vggsound_sparse_train_skateboarding_400.mp4, 126
vggsound_sparse_train_hammering_nails_424.mp4, 125
vggsound_sparse_train_people_sneezing_10.mp4, 125
vggsound_sparse_train_skateboarding_101.mp4, 126
vggsound_sparse_train_skateboarding_373.mp4, 125
vggsound_sparse_train_dog_barking_318.mp4, 125
vggsound_sparse_train_lions_roaring_161.mp4, 125
vggsound_sparse_train_ice_cracking_103.mp4, 125
vggsound_sparse_train_skateboarding_498.mp4, 125
vggsound_sparse_train_skateboarding_237.mp4, 126
vggsound_sparse_train_people_sneezing_53.mp4, 125
vggsound_sparse_train_playing_badminton_562.mp4, 126
vggsound_sparse_train_ice_cracking_186.mp4, 126
vggsound_sparse_train_striking_bowling_32.mp4, 126
vggsound_sparse_train_skateboarding_583.mp4, 126
vggsound_sparse_train_lions_roaring_308.mp4, 126
vggsound_sparse_train_people_sneezing_395.mp4, 125
vggsound_sparse_train_dog_barking_426.mp4, 125
vggsound_sparse_train_skateboarding_563.mp4, 125
vggsound_sparse_train_playing_tennis_237.mp4, 126
vggsound_sparse_train_playing_badminton_176.mp4, 125
vggsound_sparse_train_playing_badminton_617.mp4, 125
vggsound_sparse_train_hammering_nails_391.mp4, 125
vggsound_sparse_train_lions_roaring_791.mp4, 126
vggsound_sparse_train_people_sneezing_298.mp4, 125
vggsound_sparse_train_lions_roaring_554.mp4, 125
vggsound_sparse_train_people_sneezing_264.mp4, 125
vggsound_sparse_train_people_eating_apple_122.mp4, 125
vggsound_sparse_train_playing_tennis_206.mp4, 126
vggsound_sparse_train_striking_bowling_177.mp4, 125
vggsound_sparse_train_playing_badminton_51.mp4, 125
vggsound_sparse_train_people_eating_apple_240.mp4, 126
vggsound_sparse_train_lions_roaring_342.mp4, 125
vggsound_sparse_train_people_sneezing_288.mp4, 125
vggsound_sparse_train_chopping_wood_48.mp4, 125
vggsound_sparse_train_people_eating_crisps_44.mp4, 125
vggsound_sparse_train_playing_tennis_52.mp4, 126
vggsound_sparse_train_lions_roaring_351.mp4, 125
vggsound_sparse_train_lions_roaring_774.mp4, 125
vggsound_sparse_train_people_sneezing_444.mp4, 125
vggsound_sparse_train_ice_cracking_99.mp4, 125
vggsound_sparse_train_lions_roaring_434.mp4, 126
vggsound_sparse_train_playing_badminton_205.mp4, 125
vggsound_sparse_train_people_sneezing_388.mp4, 126
vggsound_sparse_train_people_sneezing_193.mp4, 126
vggsound_sparse_train_lions_roaring_526.mp4, 126
vggsound_sparse_train_people_eating_apple_150.mp4, 125
vggsound_sparse_train_people_eating_apple_134.mp4, 125
vggsound_sparse_train_skateboarding_274.mp4, 126
vggsound_sparse_train_playing_badminton_228.mp4, 126
vggsound_sparse_train_playing_tennis_254.mp4, 125
vggsound_sparse_train_striking_bowling_94.mp4, 126
vggsound_sparse_train_people_sneezing_154.mp4, 125
vggsound_sparse_train_people_sneezing_327.mp4, 125
vggsound_sparse_train_skateboarding_364.mp4, 125
vggsound_sparse_train_people_sneezing_305.mp4, 125
vggsound_sparse_train_people_eating_crisps_225.mp4, 125
vggsound_sparse_train_playing_badminton_608.mp4, 125
vggsound_sparse_train_skateboarding_283.mp4, 125
vggsound_sparse_train_striking_bowling_107.mp4, 125
vggsound_sparse_train_people_eating_crisps_88.mp4, 126
vggsound_sparse_train_people_sneezing_343.mp4, 125
vggsound_sparse_train_lions_roaring_47.mp4, 125
vggsound_sparse_train_people_sneezing_420.mp4, 125
vggsound_sparse_train_hammering_nails_20.mp4, 125
vggsound_sparse_train_hammering_nails_455.mp4, 125
vggsound_sparse_train_playing_tennis_177.mp4, 125
vggsound_sparse_train_dog_barking_397.mp4, 125
vggsound_sparse_train_people_sneezing_345.mp4, 126
vggsound_sparse_train_striking_bowling_106.mp4, 126
vggsound_sparse_train_lions_roaring_305.mp4, 125
vggsound_sparse_train_dog_barking_530.mp4, 126
vggsound_sparse_train_dog_barking_251.mp4, 113
vggsound_sparse_train_dog_barking_411.mp4, 125
vggsound_sparse_train_dog_barking_562.mp4, 125
vggsound_sparse_train_ice_cracking_136.mp4, 126
vggsound_sparse_train_hammering_nails_191.mp4, 125
vggsound_sparse_train_playing_badminton_312.mp4, 125
vggsound_sparse_train_lions_roaring_787.mp4, 125
vggsound_sparse_train_skateboarding_275.mp4, 125
vggsound_sparse_train_people_eating_apple_81.mp4, 125
vggsound_sparse_train_lions_roaring_90.mp4, 125
vggsound_sparse_train_chopping_wood_45.mp4, 125
vggsound_sparse_train_dog_barking_71.mp4, 125
vggsound_sparse_train_dog_barking_80.mp4, 125
vggsound_sparse_train_dog_barking_95.mp4, 125
vggsound_sparse_train_lions_roaring_79.mp4, 125
vggsound_sparse_train_playing_badminton_117.mp4, 125
vggsound_sparse_train_people_eating_apple_22.mp4, 126
vggsound_sparse_train_skateboarding_391.mp4, 125
vggsound_sparse_train_striking_bowling_11.mp4, 125
vggsound_sparse_train_people_sneezing_150.mp4, 125
vggsound_sparse_train_ice_cracking_113.mp4, 125
vggsound_sparse_train_skateboarding_580.mp4, 125
vggsound_sparse_train_skateboarding_176.mp4, 126
vggsound_sparse_train_lions_roaring_349.mp4, 125
vggsound_sparse_train_playing_badminton_697.mp4, 126
vggsound_sparse_train_dog_barking_591.mp4, 126
vggsound_sparse_train_playing_tennis_202.mp4, 126
vggsound_sparse_train_skateboarding_403.mp4, 125
vggsound_sparse_train_lions_roaring_366.mp4, 126
vggsound_sparse_train_lions_roaring_295.mp4, 125
vggsound_sparse_train_people_sneezing_380.mp4, 125
vggsound_sparse_train_playing_badminton_743.mp4, 125
vggsound_sparse_train_ice_cracking_31.mp4, 126
vggsound_sparse_train_dog_barking_120.mp4, 125
vggsound_sparse_train_playing_tennis_69.mp4, 125
vggsound_sparse_train_hammering_nails_40.mp4, 125
vggsound_sparse_train_playing_badminton_169.mp4, 125
vggsound_sparse_train_lions_roaring_72.mp4, 125
vggsound_sparse_train_lions_roaring_389.mp4, 125
vggsound_sparse_train_people_sneezing_426.mp4, 125
vggsound_sparse_train_dog_barking_202.mp4, 125
vggsound_sparse_train_chopping_wood_28.mp4, 125
vggsound_sparse_train_lions_roaring_361.mp4, 126
vggsound_sparse_train_skateboarding_164.mp4, 125
vggsound_sparse_train_dog_barking_561.mp4, 125
vggsound_sparse_train_playing_tennis_84.mp4, 125
vggsound_sparse_train_playing_tennis_165.mp4, 125
vggsound_sparse_train_striking_bowling_7.mp4, 125
vggsound_sparse_train_people_sneezing_329.mp4, 125
vggsound_sparse_train_hammering_nails_38.mp4, 125
vggsound_sparse_train_playing_badminton_59.mp4, 125
vggsound_sparse_train_skateboarding_46.mp4, 125
vggsound_sparse_train_dog_barking_70.mp4, 125
vggsound_sparse_train_playing_badminton_631.mp4, 125
vggsound_sparse_train_playing_badminton_658.mp4, 125
vggsound_sparse_train_lions_roaring_48.mp4, 125
vggsound_sparse_train_lions_roaring_527.mp4, 125
vggsound_sparse_train_people_eating_apple_113.mp4, 126
vggsound_sparse_train_lions_roaring_418.mp4, 125
vggsound_sparse_train_dog_barking_10.mp4, 125
vggsound_sparse_train_dog_barking_292.mp4, 125
vggsound_sparse_train_hammering_nails_193.mp4, 125
vggsound_sparse_train_people_sneezing_47.mp4, 126
vggsound_sparse_train_people_sneezing_228.mp4, 125
vggsound_sparse_train_dog_barking_263.mp4, 125
vggsound_sparse_train_dog_barking_78.mp4, 126
vggsound_sparse_train_playing_badminton_637.mp4, 125
vggsound_sparse_train_dog_barking_134.mp4, 123
vggsound_sparse_train_lions_roaring_803.mp4, 125
vggsound_sparse_train_people_sneezing_316.mp4, 126
vggsound_sparse_train_playing_tennis_161.mp4, 125
vggsound_sparse_train_chopping_wood_90.mp4, 125
vggsound_sparse_train_people_eating_crisps_112.mp4, 126
vggsound_sparse_train_lions_roaring_115.mp4, 125
vggsound_sparse_train_lions_roaring_382.mp4, 125
vggsound_sparse_train_skateboarding_592.mp4, 125
vggsound_sparse_train_hammering_nails_390.mp4, 125
vggsound_sparse_train_playing_tennis_94.mp4, 126
vggsound_sparse_train_lions_roaring_519.mp4, 126
vggsound_sparse_train_hammering_nails_22.mp4, 125
vggsound_sparse_train_hammering_nails_426.mp4, 125
vggsound_sparse_train_hammering_nails_406.mp4, 125
vggsound_sparse_train_playing_badminton_219.mp4, 126
vggsound_sparse_train_playing_tennis_209.mp4, 126
vggsound_sparse_train_playing_badminton_601.mp4, 125
vggsound_sparse_train_lions_roaring_415.mp4, 126
vggsound_sparse_train_lions_roaring_432.mp4, 126
vggsound_sparse_train_hammering_nails_302.mp4, 125
vggsound_sparse_train_people_eating_apple_111.mp4, 125
vggsound_sparse_train_ice_cracking_120.mp4, 125
vggsound_sparse_train_hammering_nails_158.mp4, 125
vggsound_sparse_train_ice_cracking_171.mp4, 125
vggsound_sparse_train_striking_bowling_13.mp4, 125
vggsound_sparse_train_playing_badminton_730.mp4, 126
vggsound_sparse_train_skateboarding_423.mp4, 125
vggsound_sparse_train_people_sneezing_34.mp4, 125
vggsound_sparse_train_ice_cracking_1.mp4, 126
vggsound_sparse_train_people_sneezing_309.mp4, 125
vggsound_sparse_train_striking_bowling_194.mp4, 126
vggsound_sparse_train_playing_badminton_172.mp4, 125
vggsound_sparse_train_ice_cracking_160.mp4, 125
vggsound_sparse_train_people_eating_apple_56.mp4, 125
vggsound_sparse_train_people_eating_apple_135.mp4, 126
vggsound_sparse_train_lions_roaring_397.mp4, 125
vggsound_sparse_train_ice_cracking_131.mp4, 125
vggsound_sparse_train_playing_badminton_163.mp4, 125
vggsound_sparse_train_striking_bowling_105.mp4, 125
vggsound_sparse_train_people_sneezing_342.mp4, 125
vggsound_sparse_train_people_eating_apple_74.mp4, 125
vggsound_sparse_train_hammering_nails_85.mp4, 125
vggsound_sparse_train_people_eating_apple_235.mp4, 125
vggsound_sparse_train_striking_bowling_62.mp4, 126
vggsound_sparse_train_people_sneezing_211.mp4, 126
vggsound_sparse_train_skateboarding_664.mp4, 126
vggsound_sparse_train_hammering_nails_229.mp4, 125
vggsound_sparse_train_dog_barking_346.mp4, 125
vggsound_sparse_train_playing_badminton_711.mp4, 126
vggsound_sparse_train_skateboarding_113.mp4, 126
vggsound_sparse_train_skateboarding_324.mp4, 125
vggsound_sparse_train_dog_barking_201.mp4, 126
vggsound_sparse_train_hammering_nails_245.mp4, 125
vggsound_sparse_train_playing_tennis_189.mp4, 125
vggsound_sparse_train_playing_tennis_215.mp4, 126
vggsound_sparse_train_chopping_wood_73.mp4, 125
vggsound_sparse_train_dog_barking_156.mp4, 125
vggsound_sparse_train_people_sneezing_451.mp4, 125
vggsound_sparse_train_dog_barking_279.mp4, 126
vggsound_sparse_train_hammering_nails_382.mp4, 125
vggsound_sparse_train_lions_roaring_611.mp4, 125
vggsound_sparse_train_lions_roaring_410.mp4, 125
vggsound_sparse_train_lions_roaring_123.mp4, 125
vggsound_sparse_train_people_sneezing_317.mp4, 125
vggsound_sparse_train_lions_roaring_299.mp4, 126
vggsound_sparse_train_dog_barking_341.mp4, 114
vggsound_sparse_train_dog_barking_15.mp4, 125
vggsound_sparse_train_hammering_nails_87.mp4, 125
vggsound_sparse_train_people_sneezing_121.mp4, 125
vggsound_sparse_train_people_eating_apple_195.mp4, 125
vggsound_sparse_train_dog_barking_54.mp4, 125
vggsound_sparse_train_playing_badminton_67.mp4, 125
vggsound_sparse_train_lions_roaring_500.mp4, 126
vggsound_sparse_train_dog_barking_79.mp4, 125
vggsound_sparse_train_skateboarding_622.mp4, 126
vggsound_sparse_train_people_eating_apple_57.mp4, 125
vggsound_sparse_train_hammering_nails_380.mp4, 125
vggsound_sparse_train_chopping_wood_18.mp4, 125
vggsound_sparse_train_playing_tennis_114.mp4, 125
vggsound_sparse_train_playing_badminton_561.mp4, 125
vggsound_sparse_train_people_eating_crisps_211.mp4, 125
vggsound_sparse_train_people_eating_crisps_33.mp4, 125
vggsound_sparse_train_skateboarding_496.mp4, 125
vggsound_sparse_train_playing_tennis_63.mp4, 125
vggsound_sparse_train_chopping_wood_88.mp4, 126
vggsound_sparse_train_lions_roaring_498.mp4, 125
vggsound_sparse_train_hammering_nails_56.mp4, 126
vggsound_sparse_train_people_eating_apple_143.mp4, 126
vggsound_sparse_train_people_sneezing_253.mp4, 125
vggsound_sparse_train_people_eating_crisps_172.mp4, 126
vggsound_sparse_train_playing_badminton_594.mp4, 125
vggsound_sparse_train_people_eating_apple_10.mp4, 125
vggsound_sparse_train_lions_roaring_39.mp4, 125
vggsound_sparse_train_lions_roaring_290.mp4, 125
vggsound_sparse_train_people_eating_crisps_145.mp4, 125
vggsound_sparse_train_people_eating_apple_62.mp4, 126
vggsound_sparse_train_chopping_wood_63.mp4, 125
vggsound_sparse_train_playing_badminton_412.mp4, 125
vggsound_sparse_train_lions_roaring_327.mp4, 125
vggsound_sparse_train_playing_tennis_83.mp4, 126
vggsound_sparse_train_skateboarding_573.mp4, 126
vggsound_sparse_train_people_eating_crisps_193.mp4, 125
vggsound_sparse_train_people_sneezing_416.mp4, 101
vggsound_sparse_train_people_sneezing_133.mp4, 116
vggsound_sparse_train_people_eating_apple_102.mp4, 126
vggsound_sparse_train_chopping_wood_159.mp4, 126
vggsound_sparse_train_dog_barking_377.mp4, 125
vggsound_sparse_train_dog_barking_37.mp4, 125
vggsound_sparse_train_ice_cracking_105.mp4, 125
vggsound_sparse_train_people_eating_apple_7.mp4, 125
vggsound_sparse_train_chopping_wood_173.mp4, 125
vggsound_sparse_train_playing_tennis_87.mp4, 125
vggsound_sparse_train_people_sneezing_64.mp4, 125
vggsound_sparse_train_people_sneezing_418.mp4, 125
vggsound_sparse_train_people_sneezing_429.mp4, 120
vggsound_sparse_train_striking_bowling_199.mp4, 125
vggsound_sparse_train_playing_badminton_474.mp4, 125
vggsound_sparse_train_playing_badminton_653.mp4, 125
vggsound_sparse_train_people_eating_crisps_247.mp4, 126
vggsound_sparse_train_people_eating_crisps_89.mp4, 125
vggsound_sparse_train_lions_roaring_591.mp4, 125
vggsound_sparse_train_playing_badminton_536.mp4, 125
vggsound_sparse_train_skateboarding_97.mp4, 125
vggsound_sparse_train_lions_roaring_576.mp4, 126
vggsound_sparse_train_people_sneezing_248.mp4, 126
vggsound_sparse_train_hammering_nails_396.mp4, 125
vggsound_sparse_train_people_eating_crisps_153.mp4, 125
vggsound_sparse_train_skateboarding_562.mp4, 125
vggsound_sparse_train_dog_barking_302.mp4, 125
vggsound_sparse_train_lions_roaring_617.mp4, 125
vggsound_sparse_train_lions_roaring_297.mp4, 125
vggsound_sparse_train_playing_badminton_134.mp4, 125
vggsound_sparse_train_dog_barking_192.mp4, 125
vggsound_sparse_train_playing_badminton_712.mp4, 125
vggsound_sparse_train_people_sneezing_67.mp4, 125
vggsound_sparse_train_people_eating_apple_64.mp4, 125
vggsound_sparse_train_dog_barking_146.mp4, 125
vggsound_sparse_train_playing_tennis_214.mp4, 125
vggsound_sparse_train_skateboarding_289.mp4, 126
vggsound_sparse_train_playing_badminton_531.mp4, 125
vggsound_sparse_train_dog_barking_576.mp4, 126
vggsound_sparse_train_people_sneezing_151.mp4, 125
vggsound_sparse_train_skateboarding_576.mp4, 126
vggsound_sparse_train_people_sneezing_271.mp4, 125
vggsound_sparse_train_skateboarding_259.mp4, 117
vggsound_sparse_train_ice_cracking_143.mp4, 125
vggsound_sparse_train_skateboarding_581.mp4, 125
vggsound_sparse_train_people_eating_crisps_184.mp4, 125
vggsound_sparse_train_lions_roaring_184.mp4, 125
vggsound_sparse_train_lions_roaring_214.mp4, 126
vggsound_sparse_train_hammering_nails_432.mp4, 125
vggsound_sparse_train_skateboarding_85.mp4, 125
vggsound_sparse_train_people_sneezing_234.mp4, 125
vggsound_sparse_train_people_eating_crisps_12.mp4, 125
vggsound_sparse_train_dog_barking_507.mp4, 125
vggsound_sparse_train_hammering_nails_357.mp4, 125
vggsound_sparse_train_skateboarding_703.mp4, 126
vggsound_sparse_train_lions_roaring_536.mp4, 125
vggsound_sparse_train_skateboarding_463.mp4, 125
vggsound_sparse_train_dog_barking_401.mp4, 125
vggsound_sparse_train_hammering_nails_463.mp4, 125
vggsound_sparse_train_dog_barking_246.mp4, 125
vggsound_sparse_train_skateboarding_464.mp4, 125
vggsound_sparse_train_playing_badminton_80.mp4, 125
vggsound_sparse_train_striking_bowling_42.mp4, 126
vggsound_sparse_train_dog_barking_65.mp4, 125
vggsound_sparse_train_ice_cracking_147.mp4, 126
vggsound_sparse_train_hammering_nails_336.mp4, 125
vggsound_sparse_train_hammering_nails_179.mp4, 125
vggsound_sparse_train_striking_bowling_80.mp4, 126
vggsound_sparse_train_dog_barking_77.mp4, 125
vggsound_sparse_train_playing_tennis_93.mp4, 91
vggsound_sparse_train_dog_barking_534.mp4, 125
vggsound_sparse_train_lions_roaring_210.mp4, 126
vggsound_sparse_train_ice_cracking_16.mp4, 125
vggsound_sparse_train_hammering_nails_449.mp4, 126
vggsound_sparse_train_people_eating_apple_24.mp4, 125
vggsound_sparse_train_dog_barking_257.mp4, 126
vggsound_sparse_train_dog_barking_616.mp4, 125
vggsound_sparse_train_playing_badminton_301.mp4, 126
vggsound_sparse_train_playing_badminton_388.mp4, 126
vggsound_sparse_train_lions_roaring_512.mp4, 125
vggsound_sparse_train_people_eating_crisps_26.mp4, 125
vggsound_sparse_train_playing_tennis_228.mp4, 125
vggsound_sparse_train_hammering_nails_347.mp4, 125
vggsound_sparse_train_dog_barking_419.mp4, 121
vggsound_sparse_train_playing_badminton_545.mp4, 125
vggsound_sparse_train_playing_badminton_555.mp4, 126
vggsound_sparse_train_ice_cracking_178.mp4, 126
vggsound_sparse_train_hammering_nails_92.mp4, 125
vggsound_sparse_train_lions_roaring_45.mp4, 125
vggsound_sparse_train_playing_tennis_220.mp4, 126
vggsound_sparse_train_skateboarding_147.mp4, 125
vggsound_sparse_train_skateboarding_567.mp4, 125
vggsound_sparse_train_dog_barking_270.mp4, 125
vggsound_sparse_train_playing_tennis_30.mp4, 126
vggsound_sparse_train_people_eating_apple_118.mp4, 126
vggsound_sparse_train_hammering_nails_472.mp4, 126
vggsound_sparse_train_skateboarding_386.mp4, 125
vggsound_sparse_train_lions_roaring_706.mp4, 126
vggsound_sparse_train_playing_badminton_285.mp4, 126
vggsound_sparse_train_playing_badminton_344.mp4, 125
vggsound_sparse_train_playing_badminton_58.mp4, 125
vggsound_sparse_train_people_sneezing_11.mp4, 126
vggsound_sparse_train_lions_roaring_443.mp4, 126
vggsound_sparse_train_chopping_wood_95.mp4, 125
vggsound_sparse_train_skateboarding_254.mp4, 125
vggsound_sparse_train_skateboarding_157.mp4, 125
vggsound_sparse_train_hammering_nails_381.mp4, 126
vggsound_sparse_train_hammering_nails_62.mp4, 126
vggsound_sparse_train_ice_cracking_65.mp4, 126
vggsound_sparse_train_hammering_nails_355.mp4, 126
vggsound_sparse_train_skateboarding_2.mp4, 125
vggsound_sparse_train_lions_roaring_635.mp4, 125
vggsound_sparse_train_dog_barking_434.mp4, 125
vggsound_sparse_train_playing_badminton_622.mp4, 125
vggsound_sparse_train_people_eating_apple_98.mp4, 125
vggsound_sparse_train_lions_roaring_620.mp4, 125
vggsound_sparse_train_striking_bowling_171.mp4, 125
vggsound_sparse_train_hammering_nails_79.mp4, 125
vggsound_sparse_train_dog_barking_45.mp4, 126
vggsound_sparse_train_skateboarding_352.mp4, 125
vggsound_sparse_train_skateboarding_662.mp4, 125
vggsound_sparse_train_playing_badminton_410.mp4, 126
vggsound_sparse_train_playing_badminton_428.mp4, 126
vggsound_sparse_train_lions_roaring_653.mp4, 125
vggsound_sparse_train_skateboarding_495.mp4, 125
vggsound_sparse_train_skateboarding_221.mp4, 125
vggsound_sparse_train_ice_cracking_173.mp4, 125
vggsound_sparse_train_people_sneezing_73.mp4, 126
vggsound_sparse_train_people_eating_apple_101.mp4, 125
vggsound_sparse_train_lions_roaring_494.mp4, 126
vggsound_sparse_train_lions_roaring_43.mp4, 125
